gene_ID	log10_9am	pvalue_9am	log10_9pm	pvalue_9pm
AT2G20140	0.009896048	0.131093642	-0.004007136	0.380790803
AT2G20190	-0.012458796	1	0.002072552	0.449830835
AT2G20230	0.003315089	0.364226103	0.013187506	1
AT2G20260	-0.011029674	0.220634213	-0.025181886	0.008808514
AT2G20270	0.001273244	1	6.59985E-05	1
AT2G20340	0.101811473	0.028973101	0.00831937	0.365233276
AT2G20360	0.018181298	0.106978968	-0.00636384	0.271415623
AT2G20420	0.025050565	0.042388581	-0.012825074	0.156004576
AT2G20450	-0.021192101	0.262452343	-0.010522537	0.215730809
AT2G20530	0.015693753	0.20081018	-0.014662958	0.312770182
AT2G20550	0.010932599	0.185530142	0.000804623	0.468407737
AT2G20580	-0.000275989	0.491063759	-0.002773485	0.426300362
AT2G20610	0.013523775	0.247069528	0.004657062	0.415458233
AT2G20630	0.006030756	0.356948479	-0.013880293	0.173380998
AT2G20690	0.05954575	1	0.133412964	1
AT2G20760	-0.00057024	1	-0.132988213	1
AT2G20830	0.132924174	1	0.000804623	0.468407737
AT2G20860	0.060982742	1	0.000804623	0.468407737
AT2G20890	-0.003794327	0.263078399	0.012873691	0.305224861
AT2G20920	0.118895834	0.049791252	0.026302016	0.085222787
AT2G20990	-0.009119556	0.339299149	0.001571929	0.464990391
AT2G21010	-0.001812485	0.473812152	0.012315869	0.234585577
AT2G21130	0.007232463	0.319170471	-0.008598216	0.315683039
AT2G21160	-0.158032183	9.50404E-06	-0.009724908	0.309519906
AT2G21170	0.002556845	0.399924234	-0.010024629	0.254949271
AT2G21230	-0.066738712	1	0.000804623	0.468407737
AT2G21250	0.014418052	0.176880175	0.004764195	0.396886591
AT2G21260	0.014873236	0.259233488	-0.003510735	0.385678896
AT2G21270	0.090451912	0.018593907	-0.054467501	1
AT2G21280	0.006467477	0.279404576	0.005740425	0.332243432
AT2G21330	-0.009536192	0.202521038	0.007876348	0.283248627
AT2G21370	0.000829641	0.486030467	-0.020394183	0.30796775
AT2G21385	0.010832854	0.110284541	0.00864615	0.115434386
AT2G21390	0.001066582	0.416396656	0.000544458	0.473214838
AT2G21410	-0.001095346	0.478649701	0.009921057	0.258481885
AT2G21440	0.010932599	0.185530142	0.000804623	0.468407737
AT2G21470	0.076407142	0.04073519	0.000804623	0.468407737
AT2G21480	0.010932599	0.185530142	-0.123610939	1
AT2G21530	-0.002419787	0.455469008	-0.006741656	0.229795735
AT2G21580	0.029095488	0.166623057	-0.02790785	0.274050554
AT2G21590	0.175003896	0.084514661	-0.012850583	1
AT2G21620	0.00751503	0.319553517	0.001567318	0.458024255
AT2G21630	0.010932599	0.185530142	-0.105060556	1
AT2G21660	0.002345283	0.379833185	-0.037993319	0.026685645
AT2G21860	-0.031692686	1	0.044376572	1
AT2G21870	-0.001981517	0.447407914	-0.002361589	0.456523425
AT2G21880	0.041038037	0.102934636	0.057966286	1
AT2G21960	-0.02472981	0.089190759	-0.000686766	0.488272485
AT2G22125	-0.01148327	0.30116622	0.01196618	1
AT2G22170	0.016360823	0.180612914	-0.013458426	0.023572583
AT2G22230	0.013632391	0.061482565	-0.016640459	0.256836803
AT2G22240	0.0044293	0.433882001	-0.01027416	0.288434977
AT2G22250	-0.005325406	0.348706792	0.013307098	0.150065532
AT2G22290	0.003295414	0.355133943	-0.005370311	1
AT2G22360	0.013863908	0.114533357	0.005297017	0.311480552
AT2G22420	0.138092655	1	0.12832628	1
AT2G22450	0.110596338	0.019031848	0.084540077	1
AT2G22475	0.13760598	0.007736244	0.000804623	0.468407737
AT2G22480	0.081208338	1	0.045309089	0.074092241
AT2G22500	0.112735116	1	0.000804623	0.468407737
AT2G22740	-0.110684675	1	0.000804623	0.468407737
AT2G22780	0.001440315	0.477217036	0.004186979	0.391768333
AT2G22950	0.182012111	1	0.000804623	0.468407737
AT2G22970	0.089489511	1	0.001650115	1
AT2G22990	0.001920099	0.433080901	0.002667089	0.419028122
AT2G23030	0.010932599	0.185530142	-0.001566523	1
AT2G23070	-0.008794427	1	0.000255802	0.495567643
AT2G23080	0.010932599	0.185530142	0.095583036	0.011093458
AT2G23120	0.010932599	0.185530142	-0.088084697	1
AT2G23140	0.120465419	1	0.000804623	0.468407737
AT2G23310	0.010932599	0.185530142	0.000804623	0.468407737
AT2G23350	-0.003271181	0.367556761	-0.010679489	0.046747079
AT2G23370	0.07870378	1	0.000804623	0.468407737
AT2G23390	0.113061691	0.010711164	-0.008015496	1
AT2G23420	-0.022660976	1	0.002993354	0.285192327
AT2G23600	0.004057253	0.29844197	-0.002319786	0.436086436
AT2G23610	-0.009756179	0.218749235	0.011159395	0.233745809
AT2G23670	-0.014434141	0.233045954	0.027395947	1
AT2G23820	0.112534107	1	-0.015884904	1
AT2G24020	0.00574991	0.33314673	-0.004087721	0.31596606
AT2G24050	0.012469311	0.265185593	-0.07936893	1
AT2G24060	0.006682758	0.188840307	-0.011116832	0.159121236
AT2G24090	0.020492576	0.250119312	-0.00087627	0.460526128
AT2G24180	0.120751533	1	0.000804623	0.468407737
AT2G24190	0.16035737	0.002661441	0.006425579	1
AT2G24200	0.006533138	0.21581725	-0.010955607	0.228951836
AT2G24270	0.001113909	0.445153998	-0.022397975	0.082442402
AT2G24280	0.010932599	0.185530142	0.099343305	1
AT2G24330	0.010932599	0.185530142	0.109345363	1
AT2G24360	0.010932599	0.185530142	0.000804623	0.468407737
AT2G24390	0.119300561	1	0.000804623	0.468407737
AT2G24420	-0.013334315	0.174691786	0.011457576	1
AT2G24520	0.01462524	0.112234486	0.021834724	0.286584211
AT2G24580	0.11780047	1	0.087464056	0.01587977
AT2G24590	0.010932599	0.185530142	-0.140365656	1
AT2G24765	0.131261426	1	-0.146710376	1
AT2G24820	0.009477253	0.10383384	-0.004500614	0.366010252
AT2G24940	-0.002406473	0.424116657	-0.024791703	0.103690608
AT2G25070	0.102429735	1	-0.05102765	1
AT2G25080	-0.000181404	0.492964932	0.00479076	0.400829519
AT2G25110	0.010932599	0.185530142	0.004552271	1
AT2G25140	-0.039085581	0.093783245	0.050618215	0.225201461
AT2G25280	0.010908879	0.361031199	-0.057932046	1
AT2G25310	0.091197933	0.016997605	0.02082415	1
AT2G25340	0.095294276	1	0.000804623	0.468407737
AT2G25430	0.141489692	0.006902935	0.000804623	0.468407737
AT2G25450	0.038913927	0.030621498	0.014280382	0.311417358
AT2G25500	0.010932599	0.185530142	0.093882964	1
AT2G25540	-0.077982355	1	0.000804623	0.468407737
AT2G25670	-0.059020599	3.90163E-07	-0.069031914	1
AT2G25710	0.010932599	0.185530142	0.000804623	0.468407737
AT2G25730	0.010932599	0.185530142	-0.030030936	1
AT2G25800	0.004610611	1	0.000398695	1
AT2G25830	0.004283054	0.423807408	-1.43E-05	0.499682942
AT2G25840	0.059543052	0.202581379	-0.014778986	0.250293763
AT2G25870	0.130783311	1	-0.016055387	0.131792026
AT2G25910	0.010932599	0.185530142	-0.129923191	1
AT2G25950	0.010932599	0.185530142	-0.003042445	1
AT2G25970	0.009946532	0.008129145	0.001202799	0.471377706
AT2G26080	0.011722064	0.178067964	-0.009880207	0.262630413
AT2G26140	-0.000562385	0.492123138	0.027986512	1
AT2G26210	0.101075602	1	-0.029158649	1
AT2G26230	0.117357617	0.085186391	0.037621985	0.070684694
AT2G26250	-0.104840664	1	0.000804623	0.468407737
AT2G26340	-0.019397561	0.04662824	-0.002926632	0.2806974
AT2G26540	-0.000610005	0.473713674	-0.018078385	0.18822085
AT2G26560	0.010932599	0.185530142	0.082202041	0.012179104
AT2G26570	0.010932599	0.185530142	-0.083058618	0.04559461
AT2G26590	0.001953379	1	0.037679876	0.121188855
AT2G26670	-0.007222511	0.422876008	0.002879046	0.350417894
AT2G26730	0.01334673	1	0.026703911	0.153189742
AT2G26740	0.003438999	0.360912647	-0.016092973	0.207696045
AT2G26750	0.001098412	0.466063213	-0.000497732	0.494832323
AT2G26780	0.079474435	1	0.000804623	0.468407737
AT2G26800	0.091941679	1	0.029888755	0.096214695
AT2G26890	0.10895583	1	0.090841136	0.055194618
AT2G26930	0.024583181	0.135934691	0.021692184	0.312794782
AT2G27020	0.007564032	0.271102884	-0.021318455	0.173926994
AT2G27030	-0.002064318	0.46638074	-0.001789771	0.457752616
AT2G27040	0.013335243	0.354085384	-0.016999457	1
AT2G27100	0.083459578	0.047903863	-0.059581145	1
AT2G27140	0.157814505	1	-0.102745655	1
AT2G27210	0.01768968	0.222321745	-0.009775556	0.410940437
AT2G27290	-0.064639618	1	-0.025860769	1
AT2G27450	0.008379677	1	0.109024164	1
AT2G27460	0.010932599	0.185530142	0.127696885	1
AT2G27510	0.047312064	1	0.000804623	0.468407737
AT2G27530	0.010416823	0.171491577	-0.021674921	0.131123438
AT2G27600	0.039472991	0.008007402	0.017724938	0.101722978
AT2G27680	0.011141326	0.139389471	0.001227756	0.465863515
AT2G27700	0.010932599	0.185530142	0.112826381	1
AT2G27710	-0.021557931	0.077241243	-0.011377752	0.078108983
AT2G27720	-0.024150743	0.091079429	-0.011377752	0.078108983
AT2G27730	-0.003050478	0.441608821	0.155863818	1
AT2G27780	0.194846221	1	0.000804623	0.468407737
AT2G27820	0.029349005	1	-0.019579765	1
AT2G27860	0.002050046	0.43104323	-0.012141279	0.310015426
AT2G27920	0.090368631	1	0.034111598	0.079846628
AT2G28000	-0.004344339	0.358031379	-0.001949817	0.377886303
AT2G28100	0.069835248	1	0.000804623	0.468407737
AT2G28190	0.009148185	0.107292112	-0.018479625	0.182359391
AT2G28290	0.08366727	1	0.000804623	0.468407737
AT2G28305	0.010932599	0.185530142	0.134831987	1
AT2G28430	0.145518396	1	0.000804623	0.468407737
AT2G28470	0.025995634	0.087159921	-0.017740683	0.094531887
AT2G28520	0.142280018	1	0.000804623	0.468407737
AT2G28605	-0.013827937	0.329170174	0.000628038	0.469872058
AT2G28680	0.010932599	0.185530142	0.038335595	1
AT2G28720	0.001283568	0.466408608	-0.007678787	0.315863711
AT2G28740	0.004741272	0.273658582	0.019297714	0.042948202
AT2G28760	0.011845283	0.242529715	-0.017725206	0.247488112
AT2G28790	0.010932599	0.185530142	0.079957681	1
AT2G28800	0.017705102	0.10220942	0.132140567	1
AT2G28900	-0.014341094	0.170710855	0.01220067	0.287988142
AT2G28940	0.010932599	0.185530142	0.000804623	0.468407737
AT2G28950	0.041552792	1	0.188533065	0.004323283
AT2G29080	0.098740463	0.015081068	0.11460214	0.009347957
AT2G29140	0.156041207	1	0.000804623	0.468407737
AT2G29260	-0.145257364	1	0.000804623	0.468407737
AT2G29290	-0.007514964	1	0.010830811	1
AT2G29300	0.014944295	1	-0.015299341	1
AT2G29310	0.024751877	1	0.020259543	0.303703873
AT2G29320	0.01854751	1	-0.008516859	1
AT2G29330	0.137866294	1	0.000804623	0.468407737
AT2G29340	0.014135806	1	0.110884707	0.051671545
AT2G29360	-0.136758436	1	0.006444913	1
AT2G29420	0.143048734	1	0.166973178	1
AT2G29450	-0.005293809	0.228159957	0.002109403	0.449695686
AT2G29470	-0.102813359	1	-0.027737984	1
AT2G29550	0.005064145	0.16555753	-0.015888368	0.129369779
AT2G29560	0.004102415	0.406167908	0.026889506	0.006863631
AT2G29570	0.012087611	1	0.003937118	0.112932966
AT2G29580	0.010932599	0.185530142	0.000804623	0.468407737
AT2G29630	0.00931999	0.246561903	-0.00633183	0.352400988
AT2G29690	0.013778303	0.180670202	0.003771165	0.24877071
AT2G29720	0.077166495	1	-0.018334184	0.246788964
AT2G29960	0.010932599	0.185530142	-0.005415335	1
AT2G29990	0.010932599	0.185530142	0.120760526	1
AT2G30050	0.006862894	0.119139795	-0.004048069	0.429003195
AT2G30060	0.145631509	1	0.002827451	1
AT2G30110	0.006333711	0.31817668	-0.009164681	0.221391456
AT2G30150	0.010932599	0.185530142	0.000804623	0.468407737
AT2G30170	0.019100016	0.280048509	-0.028252403	0.063461085
AT2G30200	0.006166051	0.231816672	-0.026132374	0.120379288
AT2G30390	0.015228554	0.320250246	-0.006827179	0.394104954
AT2G30490	0.011704582	0.238464451	-0.017689167	0.330144923
AT2G30520	0.037663283	1	-0.071536009	1
AT2G30620	-0.014387156	0.156456323	0.029803425	0.129052765
AT2G30650	0.098814343	1	0.000804623	0.468407737
AT2G30660	0.125585221	1	-0.109350608	1
AT2G30695	0.030818103	0.284911716	-0.02919668	0.057363998
AT2G30730	0.122795299	1	0.010851143	1
AT2G30740	0.015484351	0.376044855	-0.003643475	1
AT2G30790	-0.01259032	0.060031753	-0.011499395	0.022688096
AT2G30860	0.001055239	0.419824201	-0.018410975	0.173498318
AT2G30870	0.00744119	0.315339419	0.000707912	0.485594905
AT2G30930	0.141655983	1	0.034105446	1
AT2G30950	0.002985757	0.114120045	-0.000742373	0.448389694
AT2G30960	0.010932599	0.185530142	-0.094026023	1
AT2G30970	0.005962079	0.22832446	-0.009655975	0.267584301
AT2G31040	0.022010735	1	-0.011939548	1
AT2G31170	0.006705942	0.328596114	0.02114533	0.081633439
AT2G31240	-0.208944986	1	0.000804623	0.468407737
AT2G31390	0.017923383	0.12507868	-0.01747018	0.160661839
AT2G31570	-0.005774228	0.385200939	-0.035416669	0.075948518
AT2G31610	0.015139449	0.117957772	-0.000368645	0.465500619
AT2G31660	0.026411857	1	-0.039134891	1
AT2G31670	0.003176452	0.3517106	-0.019399214	0.157767044
AT2G31680	0.218134665	1	0.153359892	1
AT2G31750	-0.014216602	1	0.002700123	1
AT2G31790	0.005405699	0.425998642	-0.012546727	0.35846743
AT2G31810	-0.012618576	0.30438137	0.001036423	1
AT2G31880	0.010932599	0.185530142	0.000804623	0.468407737
AT2G31900	0.010932599	0.185530142	-0.042572788	0.266004625
AT2G31960	0.130974866	1	0.112858546	1
AT2G31970	0.010932599	0.185530142	0.066258471	1
AT2G32060	0.014127755	0.162761124	-0.003496466	0.425490599
AT2G32080	0.013508998	0.021024571	0.021474119	0.104972458
AT2G32090	0.001101771	1	0.006376224	1
AT2G32160	0.010932599	0.185530142	0.000804623	0.468407737
AT2G32180	0.133896014	0.004015767	0.000804623	0.468407737
AT2G32220	0.019997847	1	0.000804623	0.468407737
AT2G32230	0.113740937	1	0.000804623	0.468407737
AT2G32240	-0.012655083	0.189952253	0.000549467	0.488966667
AT2G32260	0.010932599	0.185530142	0.102083197	1
AT2G32290	0.030056015	1	0.006970118	0.362027378
AT2G32450	0.143425462	1	0.000804623	0.468407737
AT2G32480	0.014470397	0.11108248	0.026609021	0.089875076
AT2G32500	0.139198111	1	0.001961884	0.476438463
AT2G32520	-0.014594983	0.229085383	-0.021721872	0.003798841
AT2G32540	0.082708943	1	0.000804623	0.468407737
AT2G32640	0.013793291	0.172556419	-0.010947146	0.310864501
AT2G32650	0.133896014	0.004015767	0.000804623	0.468407737
AT2G32670	0.031244729	1	0.152434933	1
AT2G32710	0.010932599	0.185530142	0.000804623	0.468407737
AT2G32730	0.028984033	0.105354032	0.000860392	0.48085523
AT2G32810	0.122969775	0.019346439	-0.00103206	0.463047852
AT2G32850	-0.080168035	1	0.000804623	0.468407737
AT2G32920	-0.005259639	0.259186706	-0.010555954	0.021649854
AT2G33040	0.030681344	0.040355541	0.031752786	0.227452247
AT2G33070	0.152569736	1	0.012932114	1
AT2G33120	0.021734682	0.091656891	0.00161893	0.474072333
AT2G33150	0.010334182	0.101935746	-0.007057537	0.359239766
AT2G33210	0.00336536	0.179921033	-0.009521205	0.13513291
AT2G33220	0.002670307	0.4347128	-0.018426636	0.063123087
AT2G33240	0.074197295	1	0.000804623	0.468407737
AT2G33255	0.002887984	0.440888623	0.00661304	0.414765695
AT2G33340	0.012264598	1	-0.017412569	1
AT2G33370	-0.000649059	0.484550696	-0.013672585	0.00282289
AT2G33380	-0.000220551	1	-0.012295112	0.329617964
AT2G33410	0.13676706	1	0.018652985	1
AT2G33430	0.018853572	1	0.085184225	0.061324813
AT2G33450	0.124277267	1	0.000804623	0.468407737
AT2G33470	-0.018489967	0.196242095	0.086537663	0.051270592
AT2G33530	0.017214028	0.198095908	0.002659866	0.42228266
AT2G33585	-0.064325946	1	0.000804623	0.468407737
AT2G33590	-0.005137695	1	0.00884311	0.102832147
AT2G33600	-0.005137695	1	0.003803823	0.360017176
AT2G33730	0.161644717	1	0.000804623	0.468407737
AT2G33740	0.010932599	0.185530142	0.086154721	1
AT2G33800	0.013667129	0.104020605	-0.00888236	0.38386029
AT2G33830	0.010932599	0.185530142	0.001559217	1
AT2G33845	0.021772905	1	-0.007244474	1
AT2G33870	0.203064759	0.000780975	0.149715658	1
AT2G34040	0.00323229	1	0.00874105	0.189944932
AT2G34160	0.085504627	1	-0.034331486	1
AT2G34250	0.012895466	0.288547173	0.115413009	1
AT2G34310	0.109906357	0.01270476	0.103885636	1
AT2G34420	-0.001530402	0.394459821	0.014367354	0.209026486
AT2G34430	-0.003411967	0.160838456	0.014818449	0.244390239
AT2G34460	0.003570472	0.400557013	-0.005631445	0.347228183
AT2G34470	0.017992314	0.2053529	-0.020356112	0.099650016
AT2G34480	0.006761951	0.318601017	-0.008331671	0.146675809
AT2G34510	0.114984212	1	0.107205152	1
AT2G34560	-0.006345426	1	0.000804623	0.468407737
AT2G34590	0.008421095	0.384745117	-0.031917461	0.182620861
AT2G34640	0.105249926	1	0.000804623	0.468407737
AT2G34660	0.089262487	1	-0.067950391	1
AT2G34680	0.107793385	1	0.000804623	0.468407737
AT2G34810	0.010932599	0.185530142	0.125558913	1
AT2G34860	-0.00612366	0.262130444	-0.012640339	0.107388137
AT2G34930	0.093286854	1	0.035083121	1
AT2G35010	0.004978439	1	-0.031230617	0.016958919
AT2G35040	0.031058893	0.14738494	-0.025426358	0.190899146
AT2G35050	0.102461202	1	0.100727786	1
AT2G35110	0.010932599	0.185530142	0.068107465	1
AT2G35120	0.153147939	1	0.067063736	1
AT2G35330	0.010932599	0.185530142	0.000804623	0.468407737
AT2G35370	-0.007057679	0.198846168	-0.006513361	0.224515263
AT2G35390	0.118819601	0.032629366	-0.014069618	1
AT2G35410	-0.003891339	0.26111258	-0.00884278	0.266617669
AT2G35450	0.019798232	0.1137911	2.67745E-05	0.499368156
AT2G35490	-0.000317355	0.477310149	-0.01172296	0.169763867
AT2G35500	0.015587905	0.287917153	0.004716254	0.377017938
AT2G35605	0.141086726	1	0.009941277	1
AT2G35630	0.010932599	0.185530142	-0.082170131	1
AT2G35635	-0.00606531	0.381040253	-0.02702447	0.041489196
AT2G35660	0.030101797	0.157408755	0.008832912	0.318405699
AT2G35780	0.116643208	0.058306045	0.008435852	0.423070073
AT2G35800	0.132924174	1	0.093882964	1
AT2G35810	0.008112773	0.316653207	-0.009353427	0.370760653
AT2G35820	-0.006105049	0.367252373	-0.010411755	1
AT2G35830	0.009453011	0.284879828	-0.003775348	0.431368567
AT2G35840	0.00882681	0.251535461	0.004741658	0.344748823
AT2G35880	0.005298268	1	0.021389043	1
AT2G36060	-0.001321373	0.474723328	0.00530098	1
AT2G36070	0.146941297	1	0.000804623	0.468407737
AT2G36130	0.143131531	1	0.098856053	0.066491678
AT2G36145	0.004210523	0.33672636	-0.013707086	0.289165658
AT2G36160	0.015971902	0.012619362	-0.021903368	0.157762286
AT2G36170	-0.00606531	0.381040253	-0.018460736	0.12877498
AT2G36200	-0.053875759	1	0.000804623	0.468407737
AT2G36230	0.012491867	1	-0.099380664	1
AT2G36250	-0.013385437	0.121783177	-0.016585442	0.171204493
AT2G36310	0.010932599	0.185530142	0.000804623	0.468407737
AT2G36380	0.010932599	0.185530142	-0.122109091	1
AT2G36390	0.003511908	0.390652115	-0.01154614	0.131942885
AT2G36430	0.010932599	0.185530142	-0.147430735	1
AT2G36460	-8.24E-05	0.498159981	0.007374606	0.326013532
AT2G36530	-0.001423915	0.399351096	-0.00323144	0.31027947
AT2G36580	0.00495942	0.192863566	-0.006518723	0.392209629
AT2G36620	0.009141568	0.172221307	-0.019816824	0.154245867
AT2G36835	0.124900531	1	-0.139985196	1
AT2G36850	0.01858572	1	0.03984454	0.08809541
AT2G36870	0.064991859	1	0.000804623	0.468407737
AT2G36880	0.012451639	0.088971435	0.001615182	0.462947644
AT2G36910	0.123285083	1	0.000804623	0.468407737
AT2G37020	0.010932599	0.185530142	0.000804623	0.468407737
AT2G37040	-0.004328737	0.396039587	-0.011078987	1
AT2G37130	0.010932599	0.185530142	0.120524694	1
AT2G37160	0.029169617	1	0.000804623	0.468407737
AT2G37170	0.008683921	0.290867909	0.004759817	1
AT2G37180	0.010932599	0.185530142	-0.106240943	1
AT2G37190	-0.010177303	0.208424081	-0.020459614	0.186520531
AT2G37220	-0.002978984	0.379146227	0.000910521	0.453437929
AT2G37230	0.010932599	0.185530142	0.000804623	0.468407737
AT2G37240	0.010179482	0.244429359	0.003384659	1
AT2G37250	-0.18712226	1	0.000804623	0.468407737
AT2G37270	-0.006975821	0.186737884	0.015865803	0.035190395
AT2G37400	0.148637583	1	-0.039487138	1
AT2G37410	0.143797276	1	0.000804623	0.468407737
AT2G37420	0.142534782	1	0.051493516	1
AT2G37470	0.003745638	0.390495137	-0.00068022	0.478166619
AT2G37500	0.032319511	0.094929869	-0.022571228	0.115148412
AT2G37540	0.043803412	0.026014159	0.02652402	1
AT2G37550	-0.040441975	1	-0.001231634	0.49072925
AT2G37600	0.010256622	1	-0.115545249	1
AT2G37620	-0.003836651	0.404322838	0.001097472	0.440924747
AT2G37660	0.002219312	0.402516131	-0.005280558	0.341824748
AT2G37690	0.134956563	1	0.00795966	0.196866316
AT2G37710	-0.006218737	1	0.026445896	1
AT2G37760	0.010337805	1	-0.007062813	0.396778216
AT2G37770	0.010932599	0.185530142	0.0988987	1
AT2G37790	0.003666468	0.452641421	-0.021542365	0.142214357
AT2G37860	0.124475309	0.005996314	0.103765553	0.002018942
AT2G37970	0.016389114	0.191342229	-0.008294132	0.280611509
AT2G38000	0.010932599	0.185530142	-0.138991364	1
AT2G38010	0.015994934	1	0.001216763	1
AT2G38020	0.113972921	1	0.020894737	1
AT2G38040	0.004113671	0.373409137	-0.008995833	0.295527773
AT2G38070	0.010932599	0.185530142	0.000804623	0.468407737
AT2G38140	0.149778304	1	-0.000227546	1
AT2G38170	0.06916929	1	0.000804623	0.468407737
AT2G38210	-0.001355328	0.400156543	0.003459251	0.29937314
AT2G38230	-0.008078249	0.266642716	-0.002386912	0.406948169
AT2G38270	-0.000883702	0.480914496	-0.007632007	0.339715113
AT2G38280	0.114766189	0.045510458	-0.075851469	1
AT2G38360	0.019237957	1	0.000804623	0.468407737
